Airline_IndiGo,Airline_Air India,Airline_Jet Airways,Airline_SpiceJet,Airline_Multiple carriers,Airline_GoAir,Airline_Vistara,Airline_Air Asia,Airline_Vistara Premium economy,Airline_Jet Airways Business,Airline_Multiple carriers Premium economy,Airline_Trujet,Source_Banglore,Source_Kolkata,Source_Delhi,Source_Chennai,Source_Mumbai,Destination_New Delhi,Destination_Banglore,Destination_Cochin,Destination_Kolkata,Destination_Delhi,Destination_Hyderabad,Date,Month,Year,Dep_Hour,Dep_min,Arrival_hour,Arrival_min,dur_hour,dur_min,Stops,Price
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,3,2019,11,30,21,0,9,30,1,14871
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,5,2019,2,55,4,20,1,25,0,5678
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6,2019,11,30,19,15,7,45,1,16108
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,3,2019,20,35,9,30,12,55,1,17261
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,5,2019,5,55,8,35,2,40,0,3311
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,4,2019,11,30,14,5,2,35,0,4174
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,6,2019,16,55,19,45,2,50,0,4823
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,3,2019,22,0,13,20,15,20,1,8425
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,5,2019,11,10,14,5,2,55,0,7229
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,6,2019,10,35,19,35,9,0,1,5281
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,3,2019,8,0,4,25,20,25,1,17549
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,6,2019,8,0,21,0,13,0,1,13797
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,4,2019,8,30,11,20,2,50,0,4823
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,6,2019,17,40,9,35,15,55,1,7258
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,2019,12,50,1,35,12,45,1,18192
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,2019,10,0,5,25,19,25,2,13899
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,5,2019,14,5,20,45,6,40,1,10844
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,5,2019,9,35,9,45,24,10,1,14151
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,3,2019,15,15,1,35,10,20,1,15147
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,6,2019,7,45,10,40,2,55,0,3898
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,5,2019,5,5,16,10,11,5,1,6818
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,5,2019,16,30,12,0,19,30,1,14781
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21,5,2019,15,10,23,30,8,20,2,5192
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,6,2019,5,30,12,35,7,5,2,14441
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,5,2019,20,25,21,5,24,40,1,14151
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18,5,2019,19,35,23,15,3,40,1,4226
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,5,2019,20,15,19,15,23,0,2,13381
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,6,2019,4,55,19,0,14,5,1,10678
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,3,2019,11,30,18,50,7,20,1,12242
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21,6,2019,2,55,4,20,1,25,0,4995
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6,2019,20,55,4,25,7,30,1,10262
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,4,2019,22,20,0,40,2,20,0,3841
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,5,2019,20,0,12,0,16,0,1,9663
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18,4,2019,11,30,14,5,2,35,0,5224
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18,5,2019,7,5,19,15,12,10,1,14533
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24,5,2019,22,45,0,15,1,30,0,2017
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,6,2019,18,55,22,0,3,5,0,5769
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,3,2019,10,45,18,50,8,5,1,11622
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,4,2019,18,55,21,50,2,55,0,4823
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21,3,2019,14,5,11,25,21,20,1,7832
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,6,2019,7,30,19,15,11,45,1,9001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,27,6,2019,12,0,13,30,1,30,0,2754
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24,5,2019,7,10,10,10,3,0,0,7229
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,3,2019,21,5,1,45,4,40,1,6937
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,6,2019,10,0,1,20,15,20,2,13033
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,5,2019,5,55,8,35,2,40,0,3625
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,6,2019,21,25,19,0,21,35,2,13292
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12,3,2019,8,50,10,15,25,25,2,12778
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6,2019,14,55,17,25,2,30,0,3841
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,3,2019,21,20,22,45,1,25,0,2227
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,5,2019,8,35,17,15,8,40,1,6171
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,5,2019,12,0,7,55,19,55,2,10676
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,6,2019,19,30,12,35,17,5,2,13014
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,3,2019,2,30,4,0,1,30,0,2754
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,3,2019,17,15,7,40,14,25,2,8367
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,4,2019,2,15,4,25,26,10,1,5177
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18,4,2019,17,10,19,40,2,30,0,4174
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,5,2019,8,45,19,0,10,15,1,9794
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,5,2019,9,45,16,10,6,25,1,10486
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,5,2019,8,0,19,15,11,15,1,15058
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,27,4,2019,22,15,0,50,2,35,0,4804
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,3,2019,16,0,19,45,27,45,1,17024
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,5,2019,16,40,0,15,7,35,1,8855
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,6,2019,21,0,7,40,10,40,1,8372
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24,6,2019,2,55,4,20,1,25,0,4050
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,5,2019,11,10,14,5,2,55,0,7229
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,3,2019,5,45,7,5,1,20,0,2385
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24,6,2019,11,40,14,30,2,50,0,3898
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,2019,1,30,4,15,2,45,0,6860
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,5,2019,6,5,11,20,5,15,1,6749
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21,5,2019,14,30,23,15,8,45,2,15107
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,6,2019,9,40,4,25,18,45,2,10368
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,21,3,2019,7,0,21,20,14,20,1,7832
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,27,5,2019,13,15,14,45,1,30,0,2385
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,6,2019,14,25,16,55,2,30,0,4804
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,3,2019,16,40,19,15,26,35,2,8236
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,3,2019,11,30,21,0,9,30,1,6416
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,6,2019,11,30,19,0,7,30,1,10262
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,6,2019,22,50,19,0,20,10,1,14714
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,2019,15,55,21,25,5,30,1,7646
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6,2019,20,40,9,25,12,45,1,7480
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,27,5,2019,17,45,20,5,2,20,0,11982
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18,5,2019,10,35,19,15,8,40,1,8309
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,6,2019,5,30,12,35,7,5,2,13344
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,2019,19,0,9,50,14,50,1,4227
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,3,2019,12,0,7,40,19,40,2,9706
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,5,2019,13,15,14,45,1,30,0,2017
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,6,2019,8,35,22,30,13,55,1,6442
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,6,2019,18,55,22,0,3,5,0,8016
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,2019,6,50,12,10,5,20,1,5298
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,5,2019,17,0,19,35,2,35,0,4878
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,6,2019,14,0,4,25,14,25,1,10262
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,5,2019,4,50,9,50,5,0,1,4176
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,6,2019,11,25,1,30,14,5,1,5883
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,6,2019,10,0,19,0,9,0,1,12717
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,5,2019,7,55,10,15,2,20,0,3850
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,27,5,2019,19,35,21,55,2,20,0,3597
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,5,2019,13,15,14,45,1,30,0,2175
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,4,2019,23,55,2,45,2,50,0,7080
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,2019,21,10,8,15,11,5,1,8849
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,6,2019,8,25,19,50,11,25,1,9899
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,6,2019,7,0,9,40,2,40,0,4878
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,5,2019,7,30,19,15,11,45,1,7787
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,5,2019,17,45,20,5,2,20,0,3597
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,2019,10,35,19,35,9,0,1,5281
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,5,2019,20,20,18,50,22,30,1,9345
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,6,2019,11,55,22,30,10,35,1,6442
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,6,2019,9,15,21,0,11,45,1,6838
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,6,2019,17,45,20,5,2,20,0,3597
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21,3,2019,5,45,7,5,1,20,0,3173
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,6,2019,18,15,1,30,7,15,1,13377
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,5,2019,20,25,18,0,21,35,1,9314
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,3,2019,13,15,22,20,9,5,1,9856
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,5,2019,8,0,19,15,11,15,1,8372
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,2019,18,55,18,15,23,20,1,7064
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,2019,22,15,0,50,2,35,0,4804
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,5,2019,5,30,19,0,13,30,2,13029
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,5,2019,14,20,22,30,8,10,1,7640
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,2019,8,0,15,15,7,15,1,22270
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,2019,21,5,23,55,2,50,0,4441
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,5,2019,9,0,4,25,19,25,1,12898
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,2019,18,55,16,20,21,25,1,7064
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,6,2019,8,25,20,45,12,20,1,10844
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,6,2019,9,0,11,25,2,25,0,4174
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,6,2019,16,30,20,45,28,15,1,8529
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,5,2019,22,10,1,0,2,50,0,3625
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,5,2019,0,30,3,25,2,55,0,3419
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,24,5,2019,5,15,7,40,2,25,0,3850
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,5,2019,16,50,13,45,20,55,2,12802
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,3,2019,15,55,21,55,6,0,1,9748
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,6,2019,17,10,1,30,8,20,1,6104
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,21,6,2019,21,15,0,15,3,0,0,3943
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,6,2019,6,50,16,10,9,20,1,7514
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,3,2019,19,55,22,35,2,40,0,18308
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,3,2019,21,10,16,55,4,15,2,17327
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,3,2019,13,5,7,40,18,35,2,8892
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,5,2019,10,20,19,0,8,40,1,9794
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,2019,0,30,3,25,2,55,0,4423
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,5,2019,20,0,20,45,24,45,1,10844
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,5,2019,18,15,19,0,24,45,1,15554
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5,2019,17,45,20,5,2,20,0,11982
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,6,2019,6,25,7,55,1,30,0,4049
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,3,2019,14,20,16,55,2,35,0,5618
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,6,2019,20,15,19,15,23,0,2,13591
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,5,2019,10,0,1,30,15,30,1,9508
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,18,6,2019,9,45,12,0,2,15,0,3543
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18,4,2019,18,55,22,0,3,5,0,7229
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18,6,2019,11,30,14,20,2,50,0,4668
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21,5,2019,14,5,10,5,20,0,1,14388
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,5,2019,18,55,12,0,17,5,1,10844
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,6,2019,20,40,9,25,12,45,1,7690
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21,5,2019,9,35,9,45,24,10,1,13067
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,4,2019,5,45,7,15,1,30,0,1965
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,3,2019,16,0,18,50,26,50,1,16289
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,5,2019,20,30,8,55,12,25,1,10203
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,5,2019,14,5,23,35,9,30,1,15149
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21,5,2019,17,0,23,25,6,25,1,9345
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,5,2019,5,45,7,15,1,30,0,2017
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,5,2019,7,10,23,25,16,15,1,9345
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,5,2019,14,35,15,20,24,45,1,6528
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,2019,7,0,13,20,6,20,1,15603
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,6,2019,6,45,4,25,21,40,2,13376
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,6,2019,6,5,11,20,5,15,1,5583
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,6,2019,16,0,19,0,27,0,1,10577
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15,5,2019,12,0,7,40,19,40,2,10651
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,6,2019,14,5,4,40,14,35,1,7594
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,2019,6,50,10,30,3,40,1,6857
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27,4,2019,13,0,15,50,2,50,0,4423
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,6,2019,5,30,12,35,7,5,2,13344
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,27,4,2019,21,10,0,5,2,55,0,3971
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,6,2019,9,0,19,0,10,0,1,18371
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,3,2019,19,10,4,25,33,15,2,6643
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,3,2019,11,30,19,15,7,45,1,15077
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5,2019,10,0,12,45,2,45,0,6121
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,2019,13,10,14,30,1,20,0,5755
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,4,2019,20,40,9,25,12,45,1,4487
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,5,2019,8,45,13,15,4,30,1,5158
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5,2019,20,0,4,40,8,40,1,8586
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,2019,6,20,7,40,1,20,0,3100
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,5,2019,2,55,4,20,1,25,0,3210
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,5,2019,19,15,12,35,17,20,1,12373
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,2019,6,40,18,50,12,10,1,15135
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,6,2019,5,30,19,0,13,30,2,13292
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,6,2019,13,15,14,45,1,30,0,2017
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,6,2019,14,35,12,35,22,0,2,10919
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,3,2019,21,55,22,55,25,0,1,12395
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,21,6,2019,9,45,12,0,2,15,0,3543
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,5,2019,19,35,21,5,1,30,0,2228
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,3,2019,19,45,19,15,23,30,2,8236
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,6,2019,16,45,6,35,13,50,1,11410
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,5,2019,23,5,12,35,13,30,2,15129
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24,6,2019,15,20,17,55,2,35,0,3514
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,6,2019,9,35,21,5,11,30,1,13469
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,4,2019,21,15,0,15,3,0,0,3943
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,2019,21,10,0,5,2,55,0,7608
